legislature,session,vote_num,date,vote_type,title,deputy_name,group,vote
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PASTORELLA GIULIA,AIV-RE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PASTORINO LUCA,M-+EUR,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PATRIARCA ANNARITA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PAVANELLI EMMA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PELLA ROBERTO,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PELLEGRINI MARCO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PELLICINI ANDREA,FDI,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PELUFFO VINICIO GIUSEPPE GUIDO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PENZA PASQUALINO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PERISSA MARCO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PICCOLOTTI ELISABETTA,AVS,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PICHETTO FRATIN GILBERTO,FI-PPE,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PIERRO ATTILIO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PIETRELLA FABIO,FDI,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PISANO CALOGERO,NM-M-C,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PITTALIS PIETRO,FI-PPE,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PIZZIMENTI GRAZIANO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,POLIDORI CATIA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,POLO BARBARA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PORTA FABIO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,POZZOLO EMANUELE,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PRETTO ERIK UMBERTO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PRISCO EMANUELE,FDI,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PROVENZANO GIUSEPPE,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,PULCIANI PAOLO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,QUARTAPELLE PROCOPIO LIA,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,QUARTINI ANDREA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RAFFA ANGELA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RAIMONDO CARMINE FABIO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RAMPELLI FABIO,FDI,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RAVETTO LAURA,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RICCIARDI MARIANNA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RICCIARDI RICCARDO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RICCIARDI TONI,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RICHETTI MATTEO,AIV-RE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RIXI EDOARDO,LEGA,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RIZZETTO WALTER,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROCCELLA EUGENIA,FDI,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROGGIANI SILVIA,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROMANO FRANCESCO SAVERIO,NM-M-C,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSATO ETTORE,AIV-RE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSCANI FABIO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSSELLO CRISTINA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSSI ANDREA,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSSI ANGELO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSSI FABRIZIO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROSSO MATTEO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROTELLI MAURO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ROTONDI GIANFRANCO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RUBANO FRANCESCO MARIA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RUFFINO DANIELA,AIV-RE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RUSPANDINI MASSIMO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RUSSO GAETANA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,RUSSO PAOLO EMILIO,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SACCANI JOTTI GLORIA,FI-PPE,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SALA FABRIZIO,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SANTILLO AGOSTINO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SARRACINO MARCO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SASSO ROSSANO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SBARDELLA LUCA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCARPA RACHELE,PD-IDP,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCERRA FILIPPO,M5S,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCHIANO DI VISCONTI MICHELE,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCHIFONE MARTA,FDI,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCHLEIN ELLY,PD-IDP,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCHULLIAN MANFRED,M-MIN,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCOTTO ARTURO,PD-IDP,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SCUTELLA' ELISA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SEMENZATO MARTINA,NM-M-C,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SERRACCHIANI DEBORA,PD-IDP,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SILVESTRI FRANCESCO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SILVESTRI RACHELE,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SIMIANI MARCO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SIRACUSANO MATILDE,FI-PPE,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SORTE ALESSANDRO,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SOTTANELLI GIULIO CESARE,AIV-RE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SOUMAHORO ABOUBAKAR,AVS,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SPERANZA ROBERTO,PD-IDP,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SPORTIELLO GILDA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SQUERI LUCA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,STEFANAZZI CLAUDIO MICHELE,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,STEFANI ALBERTO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,STEGER DIETER,M-MIN,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,STUMPO NICOLA,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,SUDANO VALERIA,LEGA,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TABACCI BRUNO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TAJANI ANTONIO,FI-PPE,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TASSINARI ROSARIA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TENERINI CHIARA,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TESTA GUERINO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TIRELLI FRANCO,NM-M-C,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TOCCALINI LUCA,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TODDE ALESSANDRA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TORTO DANIELA,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TOSI FLAVIO,FI-PPE,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TRANCASSINI PAOLO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TRAVERSI ROBERTO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TREMAGLIA ANDREA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TREMONTI GIULIO,FDI,In missione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,TUCCI RICCARDO,M5S,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,URZI' ALESSANDRO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,VACCARI STEFANO,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,VARCHI MARIA CAROLINA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,VIETRI IMMA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,VINCI GIANLUCA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,VOLPI ANDREA,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZAN ALESSANDRO,PD-IDP,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZANELLA LUANA,AVS,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZARATTI FILIBERTO,AVS,Favorevole
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZIELLO EDOARDO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZINGARETTI NICOLA,PD-IDP,Astensione
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZINZI GIANPIERO,LEGA,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZOFFILI EUGENIO,LEGA,Non ha partecipato
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZUCCONI RICCARDO,FDI,Contrario
19,9,3,10/11/2022,Votazione nominale n.3,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ZURZOLO IMMACOLATA,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AIELLO DAVIDE,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ALBANO LUCIA,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ALIFANO ENRICA,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ALMICI CRISTINA,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AMATO GAETANO,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AMBROSI ALESSIA,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AMENDOLA VINCENZO,PD-IDP,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AMICH ENZO,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AMORESE ALESSANDRO,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ANDREUZZA GIORGIA,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ANGELUCCI ANTONIO,LEGA,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ANTONIOZZI ALFREDO,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,APPENDINO CHIARA,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ARRUZZOLO GIOVANNI,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ASCANI ANNA,PD-IDP,In missione
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,ASCARI STEFANIA,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,AURIEMMA CARMELA,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BAGNAI ALBERTO,LEGA,In missione
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BAGNASCO ROBERTO,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BAKKALI OUIDAD,PD-IDP,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BALDELLI ANTONIO,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BALDINO VITTORIA,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BARABOTTI ANDREA,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BARBAGALLO ANTHONY EMANUELE,PD-IDP,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BARELLI PAOLO,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BARZOTTI VALENTINA,M5S,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BATTILOCCHIO ALESSANDRO,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BATTISTONI FRANCESCO,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BELLOMO DAVIDE,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BELLUCCI MARIA TERESA,FDI,In missione
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BENIGNI STEFANO,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BENVENUTI GOSTOLI STEFANO MARIA,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BENVENUTO ALESSANDRO MANUEL,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BENZONI FABRIZIO,AIV-RE,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BERGAMINI DAVIDE,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BERGAMINI DEBORAH,FI-PPE,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BERRUTO MAURO,PD-IDP,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BICCHIELLI PINO,NM-M-C,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BIGNAMI GALEAZZO,FDI,In missione
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BILLI SIMONE,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BISA INGRID,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BITONCI MASSIMO,LEGA,In missione
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BOF GIANANGELO,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BOLDRINI LAURA,PD-IDP,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BONAFE' SIMONA,PD-IDP,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BONELLI ANGELO,AVS,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BONETTI ELENA,AIV-RE,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BONIFAZI FRANCESCO,AIV-RE,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BORDONALI SIMONA,LEGA,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BORRELLI FRANCESCO EMILIO,AVS,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BOSCHI MARIA ELENA,AIV-RE,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BOSSI UMBERTO,LEGA,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BRAGA CHIARA,PD-IDP,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BRAMBILLA MICHELA VITTORIA,M-ALT,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BRUNO RAFFAELE,M5S,Favorevole
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BRUZZONE FRANCESCO,LEGA,Non ha partecipato
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,BUONGUERRIERI ALICE,FDI,Contrario
19,9,4,10/11/2022,Votazione nominale n.4,del10/11/2022seduta n.9presieduta daFONTANA LORENZO,CAFIERO DE RAHO FEDERICO,M5S,Favorevole
